CURP,Nombre,TipoLegislacion,Partido,FechaNacimiento,LugarNacimiento,PrincipioEleccion,Zona,UltimoGradoEstudios,PreparacionAcademica,Legislatura,InicioLegislatura,FinLegislatura
marthaangelicataglemartinez,Martha Angélica Tagle Martínez,Diputada Propietario,Convergencia,1973-11-26, Puebla ,Representación Proporcional, Distrito Federal Circunscripción: Cuarta ,Pasante/Licenciatura trunca,Ciencias políticas y sociales,LX,2006-08-28,2009-09-01
marthaceciliadiazgordillo,Martha Cecilia Díaz Gordillo,Diputada Propietario,PAN,1967-03-28, Chiapas ,Representación Proporcional, Chiapas Circunscripción: Tercera ,Maestría,Humanidades,LX,2006-08-28,2009-09-01
marthahildagonzalezcalderon,Martha Hilda González Calderón,Diputada Propietario,PRI,1965-08-13, ,Representación Proporcional, México Circunscripción: Quinta ,Maestría,Ciencias políticas y sociales,LX,2006-08-28,2009-09-01
marthaleticiasosagovea,Martha Leticia Sosa Govea,Senadora Propietario,PAN,1950-11-25, Colima ,Mayoría Relativa, Colima ,Maestría,Administración y contaduría,LX,2006-08-28,2009-09-01
marthamargaritagarciamüller,Martha Margarita García Müller,Diputada Propietario,PAN,1946-10-20, Tamaulipas ,Mayoría Relativa, Nuevo León Distrito: 1 (Santa Catarina) ,Licenciatura,Administración y contaduría,LX,2006-08-28,2009-09-01
martharociopartidaguzman,Martha Rocío Partida Guzmán,Diputada Suplente,PRI,1978-01-12, Nayarit ,Mayoría Relativa, Nayarit Distrito: 1 (Santiago Ixcuintla) ,,,LX,2006-08-28,2009-09-01
martinmalagonrios,Martín Malagón Ríos,Diputado Propietario,PAN,1964-08-09, ,Mayoría Relativa, Guanajuato Distrito: 14 (Acámbaro) ,Licenciatura,Ingeniería,LX,2006-08-28,2009-09-01
martinramoscastellanos,Martín Ramos Castellanos,Diputado Propietario,PRD,1961-01-14, Chiapas ,Mayoría Relativa, Chiapas Distrito: 10 (Villaflores) ,Maestría,Ciencias,LX,2006-08-28,2009-09-01
martinstefanonnimazzocco,Martín Stefanonni Mazzocco,Diputado Propietario,PAN,1964-04-30, Puebla ,Mayoría Relativa, Guanajuato Distrito: 2 (San Miguel de Allende) ,Maestría,Derecho,LX,2006-08-28,2009-09-01
martinzepedahernandez,Martín Zepeda Hernández,Diputado Propietario,PRD,1967-01-12, ,Mayoría Relativa, México Distrito: 20 (Ciudad Nezahualcóyotl) ,,,LX,2006-08-28,2009-09-01
martinoscargonzalezmoran,Martín Óscar González Morán,Diputado Propietario,PAN,1967-02-23, ,Mayoría Relativa, México Distrito: 34 (Toluca de Lerdo) ,Licenciatura,Otra,LX,2006-08-28,2009-09-01
mariabeatrizpagesllergorebollar,María Beatriz Pagés Llergo Rebollar,Diputada Propietario,PRI,1954-02-25, Jalisco ,Representación Proporcional, Distrito Federal Circunscripción: Cuarta ,Licenciatura,Comunicación,LX,2006-08-28,2009-09-01
mariabeatrizzavalapeniche,María Beatriz Zavala Peniche,Senadora Propietario,PAN,1957-10-23, Yucatán ,Mayoría Relativa, Yucatán ,Maestría,Ciencias políticas y sociales,LX,2006-08-28,2009-09-01
mariadoloresgonzalezsanchez,María Dolores González Sánchez,Diputada Propietario,PAN,1963-03-22, Zacatecas ,Representación Proporcional, Zacatecas Circunscripción: Segunda ,Secundaria,,LX,2006-08-28,2009-09-01
mariadoloresluciaortegatzitzihua,María Dolores Lucía Ortega Tzitzihua,Diputada Suplente,PRI,1900-01-01, ,Mayoría Relativa, Veracruz Distrito: 18 (Zongolica) ,Profesor Normalista,,LX,2006-08-28,2009-09-01
mariaelenaoranteslopez,María Elena Orantes López,Senadora Propietario,PRI,1968-07-24, Chiapas ,Mayoría Relativa, Chiapas ,Maestría,Ciencias políticas y sociales,LX,2006-08-28,2009-09-01
mariaelenatorresbaltazar,María Elena Torres Baltazar,Diputada Propietario,PRD,1961-10-23, Distrito Federal ,Mayoría Relativa, Distrito Federal Distrito: 6 (Gustavo A. Madero) ,Pasante/Licenciatura trunca,Ciencias políticas y sociales,LX,2006-08-28,2009-09-01
mariaelenadelasnievesnoriegablancovigil,María Elena de las Nieves Noriega Blanco Vigil,Diputada Propietario,PAN,1955-12-21, Distrito Federal ,Representación Proporcional, Distrito Federal Circunscripción: Cuarta ,Licenciatura,Humanidades,LX,2006-08-28,2009-09-01
mariaelenaalvarezbernal,María Elena Álvarez Bernal,Diputada Propietario,PAN,1930-10-05, Michoacán ,Representación Proporcional, Michoacán Circunscripción: Quinta ,Doctorado,Ciencias políticas y sociales,LX,2006-08-28,2009-09-01
mariaeugeniacamposgalvan,María Eugenia Campos Galván,Diputada Propietario,PAN,1975-09-11, Chihuahua ,Representación Proporcional, Chihuahua Circunscripción: Primera ,Maestría,Ciencias políticas y sociales,LX,2006-08-28,2009-09-01
mariaeugeniajimenezvalenzuela,María Eugenia Jiménez Valenzuela,Diputada Propietario,Ind.,1940-11-07, Nayarit ,Mayoría Relativa, Nayarit Distrito: 2 (Tepic) ,Secundaria,,LX,2006-08-28,2009-09-01
mariagabrielagonzalezmartinez,María Gabriela González Martínez,Diputada Propietario,PAN,1975-04-07, Distrito Federal ,Mayoría Relativa, Distrito Federal Distrito: 10 (Miguel Hidalgo) ,Licenciatura,Ciencias de la educación,LX,2006-08-28,2009-09-01
mariagloriaguadalupevalenzuelagarcia,María Gloria Guadalupe Valenzuela García,Diputada Propietario,PAN,1956-04-30, ,Representación Proporcional, Sinaloa Circunscripción: Primera ,Licenciatura,Ciencias de la salud,LX,2006-08-28,2009-09-01
mariaguadalupesalazaranaya,María Guadalupe Salazar Anaya,Diputada Suplente,PAN,1943-03-21, Jalisco ,Mayoría Relativa, Tlaxcala Distrito: 1 (Apizaco) ,Preparatoria,,LX,2006-08-28,2009-09-01
mariaisabelreyesgarcia,María Isabel Reyes García,Diputada Suplente,PAN,1969-06-18, México ,Mayoría Relativa, México Distrito: 22 (Naucalpan de Juárez) ,Secundaria,,LX,2006-08-28,2009-09-01
mariamercedescolinguadarrama,María Mercedes Colín Guadarrama,Diputada Propietario,PRI,1967-09-24, México ,Mayoría Relativa, México Distrito: 23 (Valle de Bravo) ,Licenciatura,Administración y contaduría,LX,2006-08-28,2009-09-01
mariamercedescorralaguilar,María Mercedes Corral Aguilar,Diputada Propietario,PAN,1947-09-24, ,Representación Proporcional, Sonora Circunscripción: Primera ,Maestría,Ciencias,LX,2006-08-28,2009-09-01
mariamercedesmacielortiz,María Mercedes Maciel Ortiz,Diputada Propietario,PT,1959-12-01, Guanajuato ,Representación Proporcional, Oaxaca Circunscripción: Tercera ,Pasante/Licenciatura trunca,Derecho,LX,2006-08-28,2009-09-01
mariaofeliagloriamalcosamaro,María Ofelia Gloria Malcos Amaro,Diputada Suplente,PAN,1968-04-02, ,Mayoría Relativa, Tlaxcala Distrito: 2 (Tlaxcala de Xicohténcatl) ,Técnico,Ciencias de la salud,LX,2006-08-28,2009-09-01
mariaserranoserrano,María Serrano Serrano,Senadora Suplente,PAN,1947-04-05, Sinaloa ,Primera Minoría, Sinaloa ,Licenciatura,Derecho,LX,2006-08-28,2009-09-01
mariasofiadelperpetuosocorrocastroromero,María Sofía del Perpetuo Socorro Castro Romero,Diputada Propietario,PAN,1951-10-12, Yucatán ,Mayoría Relativa, Yucatán Distrito: 3 (Mérida) ,Maestría,Ciencias políticas y sociales,LX,2006-08-28,2009-09-01
mariasoledadlimasfrescas,María Soledad Limas Frescas,Diputada Propietario,PAN,1961-03-31, ,Representación Proporcional, Chihuahua Circunscripción: Primera ,Maestría,Derecho,LX,2006-08-28,2009-09-01
mariasoledadlopeztorres,María Soledad López Torres,Diputada Propietario,PRD,1952-06-14, ,Representación Proporcional, Guanajuato Circunscripción: Segunda ,Técnico,Otra,LX,2006-08-28,2009-09-01
mariateresaortuñogurza,María Teresa Ortuño Gurza,Senadora Propietario,PAN,1957-06-16, Coahuila ,Representación Proporcional, Distrito Federal ,Licenciatura,Económico-financiera,LX,2006-08-28,2009-09-01
mariavictoriagutierrezlagunes,María Victoria Gutiérrez Lagunes,Diputada Propietario,PAN,1964-06-15, Veracruz ,Mayoría Relativa, Veracruz Distrito: 12 (Veracruz) ,Técnico,Administración y contaduría,LX,2006-08-28,2009-09-01
mariadelourdesrojoeinchaustegui,María de Lourdes Rojo e Incháustegui,Senadora Propietario,PRD,1943-08-15, Distrito Federal ,Representación Proporcional, Distrito Federal ,Técnico,Humanidades,LX,2006-08-28,2009-09-01
mariadelosangelesjimenezdelcastillo,María de los Ángeles Jiménez del Castillo,Diputada Propietario,PAN,1964-08-02, San Luis Potosí ,Mayoría Relativa, Querétaro Distrito: 3 (Santiago de Querétaro) ,Pasante/Licenciatura trunca,Derecho,LX,2006-08-28,2009-09-01
mariadelosangelesmorenouriegas,María de los Ángeles Moreno Uriegas,Senadora Propietario,PRI,1945-01-15, Distrito Federal ,Representación Proporcional, Distrito Federal ,Licenciatura,Económico-financiera,LX,2006-08-28,2009-09-01
mariadelcarmenpinetevargas,María del Carmen Pinete Vargas,Diputada Propietario,PRI,1960-08-29, Veracruz ,Mayoría Relativa, Veracruz Distrito: 2 (Tantoyuca) ,Maestría,Administración y contaduría,LX,2006-08-28,2009-09-01
mariadelcarmensalvatoribronca,María del Carmen Salvatori Bronca,Diputada Propietario,Convergencia,1957-08-19, Puebla ,Representación Proporcional, Veracruz Circunscripción: Tercera ,Licenciatura,Derecho,LX,2006-08-28,2009-09-01
mariadelconsueloargüellesarellano,María del Consuelo Argüelles Arellano,Diputada Suplente,PAN,1963-07-02, Zacatecas ,Representación Proporcional, Zacatecas Circunscripción: Segunda ,Licenciatura,Ingeniería,LX,2006-08-28,2009-09-01
mariadelrosariogloriagreenmacias,María del Rosario Gloria Green Macías,Senadora Propietario,PRI,1941-03-31, Distrito Federal ,Representación Proporcional, Distrito Federal ,Doctorado,Económico-financiera,LX,2006-08-28,2009-09-01
mariadelrosarioybarradelagarza,María del Rosario Ybarra de la Garza,Senadora Propietario,PT,1927-02-24, Coahuila ,Representación Proporcional, Coahuila ,Preparatoria,,LX,2006-08-28,2009-09-01
mariadelsocorrogarciaquiroz,María del Socorro García Quiroz,Senadora Suplente,PRI,1968-01-31, Querétaro ,Primera Minoría, Querétaro ,Licenciatura,Derecho,LX,2006-08-28,2009-09-01
melquiadesmoralesflores,Melquiades Morales Flores,Senador Propietario,PRI,1942-06-24, Puebla ,Primera Minoría, Puebla ,Licenciatura,Derecho,LX,2006-08-28,2009-09-01
mercedesmoralesutrera,Mercedes Morales Utrera,Diputada Suplente,PAN,1963-09-24, Veracruz ,Mayoría Relativa, Veracruz Distrito: 4 (Veracruz) ,Pasante/Licenciatura trunca,Derecho,LX,2006-08-28,2009-09-01
miguelriveroacosta,Miguel Rivero Acosta,Diputado Suplente,PRI,1965-07-31, Hidalgo ,Mayoría Relativa, Hidalgo Distrito: 4 (Tulancingo de Bravo) ,,,LX,2006-08-28,2009-09-01
miguelangelarellanopulido,Miguel Ángel Arellano Pulido,Diputado Propietario,PRD,1952-05-11, ,Representación Proporcional, Michoacán Circunscripción: Quinta ,Maestría,Derecho,LX,2006-08-28,2009-09-01
miguelangelgonzalezsalum,Miguel Ángel González Salum,Diputado Propietario,PRI,1967-12-08, ,Mayoría Relativa, Tamaulipas Distrito: 5 (Ciudad Victoria) ,Licenciatura,Administración y contaduría,LX,2006-08-28,2009-09-01
miguelangelgutierrezaguilar,Miguel Ángel Gutiérrez Aguilar,Diputado Suplente,PAN,1900-01-01, ,Mayoría Relativa, Jalisco Distrito: 10 (Zapopan) ,Licenciatura,Derecho,LX,2006-08-28,2009-09-01
miguelangelmacedoescartin,Miguel Ángel Macedo Escartín,Diputado Suplente,PRD,1955-12-22, Distrito Federal ,Mayoría Relativa, Distrito Federal Distrito: 19 (Iztapalapa) ,Licenciatura,Ingeniería,LX,2006-08-28,2009-09-01
miguelangelmonrazibarra,Miguel Ángel Monraz Ibarra,Diputado Propietario,PAN,1973-07-17, Jalisco ,Mayoría Relativa, Jalisco Distrito: 8 (Guadalajara) ,Pasante/Licenciatura trunca,Derecho,LX,2006-08-28,2009-09-01
miguelangelnavarroquintero,Miguel Ángel Navarro Quintero,Diputado Propietario,PRD,1951-01-11, Nayarit ,Representación Proporcional, Nayarit Circunscripción: Primera ,Licenciatura,Ciencias de la salud,LX,2006-08-28,2009-09-01
miguelangelpeñasanchez,Miguel Ángel Peña Sánchez,Diputado Propietario,PRD,1953-03-30, ,Mayoría Relativa, Hidalgo Distrito: 7 (Tepeapulco) ,Pasante/Licenciatura trunca,Administración y contaduría,LX,2006-08-28,2009-09-01
miguelangelsolareschavez,Miguel Ángel Solares Chávez,Diputado Propietario,PRD,1945-09-29, ,Mayoría Relativa, Distrito Federal Distrito: 25 (Iztapalapa) ,Profesor Normalista,Ciencias de la educación,LX,2006-08-28,2009-09-01
minervahernandezramos,Minerva Hernández Ramos,Senadora Propietario,PRD,1969-09-15, Tlaxcala ,Mayoría Relativa, Tlaxcala ,Doctorado,Económico-financiera,LX,2006-08-28,2009-09-01
mirnaceciliarinconvargas,Mirna Cecilia Rincón Vargas,Diputada Propietario,PAN,1959-02-22, Baja California ,Mayoría Relativa, Baja California Distrito: 8 (Tijuana) ,Licenciatura,Administración y contaduría,LX,2006-08-28,2009-09-01
modestobritogonzalez,Modesto Brito González,Diputado Propietario,PRD,1954-12-04, ,Mayoría Relativa, Guerrero Distrito: 2 (Iguala de la Independencia) ,Maestría,Ciencias políticas y sociales,LX,2006-08-28,2009-09-01
moisesfelixdagduglützow,Moisés Félix Dagdug Lützow,Diputado Propietario,PRD,1950-06-18, ,Mayoría Relativa, Tabasco Distrito: 3 (Comalcalco) ,Maestría,Ingeniería,LX,2006-08-28,2009-09-01
moisesgilramirez,Moisés Gil Ramírez,Diputado Suplente,PRD,1900-01-01, Distrito Federal ,Mayoría Relativa, Distrito Federal Distrito: 24 (Coyoacán) ,Preparatoria,,LX,2006-08-28,2009-09-01
monicafernandezbalboa,Mónica Fernández Balboa,Diputada Propietario,PRD,1966-07-04, Tabasco ,Mayoría Relativa, Tabasco Distrito: 6 (Centro) ,Pasante/Licenciatura trunca,Arquitectura y diseño,LX,2006-08-28,2009-09-01
monicatzasnaarriolagordillo,Mónica Tzasna Arriola Gordillo,Diputada Propietario,Panal,1971-05-14, Distrito Federal ,Representación Proporcional, México Circunscripción: Quinta ,Licenciatura,Humanidades,LX,2006-08-28,2009-09-01
naborochoalopez,Nabor Ochoa López,Diputado Propietario,Ind.,1960-07-12, Guerrero ,Mayoría Relativa, Colima Distrito: 2 (Manzanillo) ,Licenciatura,Ciencias políticas y sociales,LX,2006-08-28,2009-09-01
narcisoalbertoamadorleal,Narciso Alberto Amador Leal,Diputado Propietario,PRI,1951-10-29, Puebla ,Mayoría Relativa, Puebla Distrito: 1 (Huauchinango de Degollado) ,Licenciatura,Ingeniería,LX,2006-08-28,2009-09-01
neftaligarzoncontreras,Neftalí Garzón Contreras,Diputado Propietario,PRD,1948-10-21, ,Representación Proporcional, Puebla Circunscripción: Cuarta ,Profesor Normalista,Ciencias de la educación,LX,2006-08-28,2009-09-01
nellyasuncionhurtadoperez,Nelly Asunción Hurtado Pérez,Diputada Propietario,PAN,1975-11-15, ,Representación Proporcional, Aguascalientes Circunscripción: Segunda ,Técnico,,LX,2006-08-28,2009-09-01
nemesiodominguezdominguez,Nemesio Domínguez Domínguez,Diputado Propietario,PRI,1950-09-14, Veracruz ,Mayoría Relativa, Veracruz Distrito: 19 (San Andrés Tuxtla) ,Licenciatura,Derecho,LX,2006-08-28,2009-09-01
nohemiludivinamenchacacastellanos,Nohemí Ludivina Menchaca Castellanos,Senadora Propietario,PVEM,1963-03-20, Coahuila ,Mayoría Relativa, Quintana Roo ,Licenciatura,Administración y contaduría,LX,2006-08-28,2009-09-01
obdulioavilamayo,Obdulio Ávila Mayo,Diputado Propietario,PAN,1974-10-17, Guerrero ,Representación Proporcional, Distrito Federal Circunscripción: Cuarta ,Pasante/Licenciatura trunca,Derecho,LX,2006-08-28,2009-09-01
octaviofuentestellez,Octavio Fuentes Téllez,Diputado Suplente,PRI,1972-10-09, Chihuahua ,Mayoría Relativa, Chihuahua Distrito: 4 (Ciudad Juárez) ,Licenciatura,Económico-financiera,LX,2006-08-28,2009-09-01
octaviomartinezvargas,Octavio Martínez Vargas,Diputado Propietario,PRD,1973-06-23, Distrito Federal ,Mayoría Relativa, México Distrito: 10 (Ecatepec de Morelos) ,Licenciatura,Derecho,LX,2006-08-28,2009-09-01
odilonromerogutierrez,Odilón Romero Gutiérrez,Diputado Propietario,PRD,1957-10-24, ,Mayoría Relativa, Guerrero Distrito: 8 (Ayutla de los libres) ,Licenciatura,Ciencias de la educación,LX,2006-08-28,2009-09-01
omeheiralopezreyna,Omeheira López Reyna,Diputada Propietario,PAN,1969-03-16, ,Mayoría Relativa, Tamaulipas Distrito: 3 (Río Bravo) ,Licenciatura,Derecho,LX,2006-08-28,2009-09-01
osielcastrodelarosa,Osiel Castro de la Rosa,Diputado Propietario,PAN,1966-04-11, Veracruz ,Mayoría Relativa, Veracruz Distrito: 17 (Cosamaloapan) ,Licenciatura,Ingeniería,LX,2006-08-28,2009-09-01
othoncuevascordova,Othón Cuevas Córdova,Diputado Propietario,PRD,1965-07-02, Oaxaca ,Mayoría Relativa, Oaxaca Distrito: 9 (Santa Lucía del Camino) ,Pasante/Licenciatura trunca,Humanidades,LX,2006-08-28,2009-09-01
pablogomezalvarez,Pablo Gómez Álvarez,Senador Propietario,PRD,1946-10-21, Distrito Federal ,Mayoría Relativa, Distrito Federal ,Licenciatura,Económico-financiera,LX,2006-08-28,2009-09-01
pabloleopoldoarreolaortega,Pablo Leopoldo Arreola Ortega,Diputado Propietario,PT,1958-11-15, Distrito Federal ,Representación Proporcional, Distrito Federal Circunscripción: Cuarta ,Licenciatura,Económico-financiera,LX,2006-08-28,2009-09-01
pablotrejoperez,Pablo Trejo Pérez,Diputado Propietario,PRD,1964-01-24, Distrito Federal ,Mayoría Relativa, Distrito Federal Distrito: 13 (Iztacalco) ,Maestría,Administración y contaduría,LX,2006-08-28,2009-09-01
pascualbellizziarosique,Pascual Bellizzia Rosique,Diputado Suplente,PVEM,1964-01-27, ,Representación Proporcional, Veracruz Circunscripción: Tercera ,Licenciatura,Administración y contaduría,LX,2006-08-28,2009-09-01
patriciajosefinalopezespinosa,Patricia Josefina López Espinosa,Diputada Suplente,PAN,1958-03-19, ,Mayoría Relativa, México Distrito: 15 (Tlalnepantla de Baz) ,,,LX,2006-08-28,2009-09-01
patriciaobduliadejesuscastilloromero,Patricia Obdulia de Jesús Castillo Romero,Diputada Propietario,Convergencia,1963-03-06, Nayarit ,Representación Proporcional, Nayarit Circunscripción: Primera ,Pasante/Licenciatura trunca,Derecho,LX,2006-08-28,2009-09-01
patriciofloressandoval,Patricio Flores Sandoval,Diputado Propietario,PRI,1951-09-01, ,Representación Proporcional, Jalisco Circunscripción: Primera ,Profesor Normalista,,LX,2006-08-28,2009-09-01
pedroarmendarizgarcia,Pedro Armendáriz García,Diputado Propietario,PAN,1967-08-19, Aguascalientes ,Mayoría Relativa, Aguascalientes Distrito: 1 (Jesús María) ,Maestría,Administración y contaduría,LX,2006-08-28,2009-09-01
pedrojoaquincoldwell,Pedro Joaquín Coldwell,Senador Propietario,PRI,1950-08-05, Quintana Roo ,Mayoría Relativa, Quintana Roo ,Licenciatura,Derecho,LX,2006-08-28,2009-09-01
pedropulidopecero,Pedro Pulido Pecero,Diputado Propietario,PAN,1969-07-23, ,Mayoría Relativa, Veracruz Distrito: 1 (Pánuco) ,Licenciatura,Administración y contaduría,LX,2006-08-28,2009-09-01
racielperezcruz,Raciel Pérez Cruz,Diputado Propietario,PRD,1970-11-22, ,Mayoría Relativa, México Distrito: 16 (Ecatepec de Morelos) ,Maestría,Ciencias políticas y sociales,LX,2006-08-28,2009-09-01
rafaelalejandromorenocardenas,Rafael Alejandro Moreno Cárdenas,Senador Propietario,PRI,1975-04-25, Campeche ,Mayoría Relativa, Campeche ,Licenciatura,Derecho,LX,2006-08-28,2009-09-01
rafaeleliassanchezcabrales,Rafael Elías Sánchez Cabrales,Diputado Propietario,PRD,1963-09-18, ,Mayoría Relativa, Tabasco Distrito: 1 (Macuspana) ,Licenciatura,Ingeniería,LX,2006-08-28,2009-09-01
rafaelfrancomelgarejo,Rafael Franco Melgarejo,Diputado Propietario,PRD,1964-02-06, Morelos ,Mayoría Relativa, Morelos Distrito: 3 (Cuautla) ,Secundaria,,LX,2006-08-28,2009-09-01
rafaelmorenovallerosas,Rafael Moreno Valle Rosas,Senador Propietario,PAN,1968-06-30, Puebla ,Mayoría Relativa, Puebla ,Doctorado,Derecho,LX,2006-08-28,2009-09-01
rafaelplacidoramosbecerril,Rafael Plácido Ramos Becerril,Diputado Propietario,Convergencia,1962-10-05, ,Mayoría Relativa, México Distrito: 12 (Ixtapaluca) ,Licenciatura,Ciencias de la salud,LX,2006-08-28,2009-09-01
