CURP,Nombre,TipoLegislacion,Partido,FechaNacimiento,LugarNacimiento,PrincipioEleccion,Zona,UltimoGradoEstudios,PreparacionAcademica,Legislatura,InicioLegislatura,FinLegislatura
HÁF,Fernando Herrera Avila,Senador Propietario,PAN,06/08/1968, Jalisco ,Mayoría Relativa, Aguascalientes ,Licenciatura,Derecho,LXII,29/08/2012,31/08/2015
RDF,Fernando Rodriguez Doval,Diputado Propietario,PAN,29/04/1980, Distrito Federal ,Representación Proporcional, Distrito Federal Circunscripción: Cuarta ,Maestría,Ciencias políticas y sociales,LXII,29/08/2012,31/08/2015
SDF,Fernando Salgado Delgado,Diputado Propietario,PRI,26/11/1966, Distrito Federal ,Representación Proporcional, México Circunscripción: Quinta ,Licenciatura,Derecho,LXII,29/08/2012,31/08/2015
TGF,Fernando Torres Graciano,Senador Propietario,PAN,27/08/1970, Guanajuato ,Mayoría Relativa, Guanajuato ,Maestría,Derecho,LXII,29/08/2012,31/08/2015
YMF,Fernando Yunes Marquez,Senador Propietario,PAN,10/02/1982, Veracruz ,Primera Minoría, Veracruz ,Maestría,Ciencias políticas y sociales,LXII,29/08/2012,31/08/2015
ZSF,Fernando Zarate Salgado,Diputado Propietario,Ind.,16/08/1979, Distrito Federal ,Mayoría Relativa, Distrito Federal Distrito: 17 (Álvaro Obregón) ,Maestría,Derecho,LXII,29/08/2012,31/08/2015
BTF,Fidel Bazan Tenorio,Diputado Suplente,PRD,01/01/1900, Distrito Federal ,Mayoría Relativa, Distrito Federal Distrito: 23 (Coyoacán) ,Preparatoria,,LXII,29/08/2012,31/08/2015
DHF,Fidel Demedicis Hidalgo,Senador Propietario,PRD,23/03/1956, Morelos ,Mayoría Relativa, Morelos ,Pasante/Licenciatura trunca,Ciencias políticas y sociales,LXII,29/08/2012,31/08/2015
PAFdM,Flor de Maria Pedraza Aguilera,Diputada Propietario,PAN,21/08/1977, Distrito Federal ,Representación Proporcional, Distrito Federal Circunscripción: Cuarta ,,,LXII,29/08/2012,31/08/2015
ARLFdR,Flor de Rosa Ayala Robles Linares,Diputada Propietario,PRI,22/04/1972, Sonora ,Representación Proporcional, Sonora Circunscripción: Primera ,Maestría,Económico-financiera,LXII,29/08/2012,31/08/2015
CCFE,Francisca Elena Corrales Corrales,Diputada Propietario,PRI,19/05/1965, Sinaloa ,Mayoría Relativa, Sinaloa Distrito: 6 (Mazatlán) ,Licenciatura,Administración y contaduría,LXII,29/08/2012,31/08/2015
AVFA,Francisco Agustin Arroyo Vieyra,Diputado Propietario,PRI,16/04/1959, Guanajuato ,Representación Proporcional, Guanajuato Circunscripción: Segunda ,Licenciatura,Derecho,LXII,29/08/2012,31/08/2015
ZGFA,Francisco Alberto Zepeda Gonzalez,Diputado Propietario,PRI,04/10/1969, Colima ,Mayoría Relativa, Colima Distrito: 2 (Manzanillo) ,Maestría,Ingeniería,LXII,29/08/2012,31/08/2015
DMFA,Francisco Alfonso Durazo Montaño,Diputado Propietario,Morena,11/07/1954, Sonora ,Representación Proporcional, Sonora Circunscripción: Primera ,Doctorado,Ciencias políticas y sociales,LXII,29/08/2012,31/08/2015
GVF,Francisco Gonzalez Vargas,Diputado Propietario,PRI,02/09/1956, Hidalgo ,Mayoría Relativa, Hidalgo Distrito: 7 (Tepeapulco) ,Licenciatura,Derecho,LXII,29/08/2012,31/08/2015
GPF,Francisco Grajales Palacios,Diputado Propietario,PRI,18/08/1956, Chiapas ,Mayoría Relativa, Chiapas Distrito: 7 (Tonalá) ,Pasante/Licenciatura trunca,Otra,LXII,29/08/2012,31/08/2015
GCdVFJ,Francisco Javier Garcia Cabeza de Vaca,Senador Propietario,PAN,17/09/1967, Tamaulipas ,Mayoría Relativa, Tamaulipas ,Maestría,Económico-financiera,LXII,29/08/2012,31/08/2015
LBFS,Francisco Salvador Lopez Brito,Senador Propietario,PAN,04/10/1949, Sinaloa ,Primera Minoría, Sinaloa ,Maestría,Ciencias de la salud,LXII,29/08/2012,31/08/2015
RMFT,Francisco Tomas Rodriguez Montero,Diputado Propietario,PRD,05/11/1943, Morelos ,Mayoría Relativa, Morelos Distrito: 3 (Cuautla) ,Licenciatura,Ingeniería,LXII,29/08/2012,31/08/2015
BVFdP,Francisco de Paula Burquez Valenzuela,Senador Propietario,PAN,06/06/1958, Sonora ,Primera Minoría, Sonora ,Maestría,Administración y contaduría,LXII,29/08/2012,31/08/2015
CMFS,Frine Soraya Cordova Moran,Diputada Propietario,PRI,29/06/1959, Puebla ,Representación Proporcional, Puebla Circunscripción: Cuarta ,Maestría,Ciencias de la educación,LXII,29/08/2012,31/08/2015
GCFA,Felix Arturo Gonzalez Canto,Senador Propietario,PRI,23/07/1968, Quintana Roo ,Mayoría Relativa, Quintana Roo ,Licenciatura,Económico-financiera,LXII,29/08/2012,31/08/2015
CGGdJ,Gabriel de Jesus Cardenas Guizar,Diputado Propietario,PAN,28/06/1987, Veracruz ,Mayoría Relativa, Veracruz Distrito: 17 (Cosamaloapan) ,Licenciatura,Derecho,LXII,29/08/2012,31/08/2015
CBG,Gabriela Cuevas Barron,Senadora Propietario,PAN,03/04/1979, Distrito Federal ,Representación Proporcional, N/A ,Pasante/Licenciatura trunca,Ciencias políticas y sociales,LXII,29/08/2012,31/08/2015
MGG,Gabriela Medrano Galindo,Diputada Propietario,PVEM,27/06/1983, Quintana Roo ,Representación Proporcional, Quintana Roo Circunscripción: Tercera ,Licenciatura,Derecho,LXII,29/08/2012,31/08/2015
HBG,Gaudencio Hernandez Burgos,Diputado Propietario,PRI,19/06/1962, Hidalgo ,Mayoría Relativa, Veracruz Distrito: 5 (Poza Rica de Hidalgo) ,Licenciatura,Ciencias de la educación,LXII,29/08/2012,31/08/2015
CMG,Genaro Carreño Muro,Diputado Propietario,PAN,27/09/1958, Guanajuato ,Mayoría Relativa, Guanajuato Distrito: 8 (Salamanca) ,Licenciatura,Ingeniería,LXII,29/08/2012,31/08/2015
RAG,Genaro Ruiz Arriaga,Diputado Propietario,PRI,01/07/1955, Distrito Federal ,Mayoría Relativa, Veracruz Distrito: 3 (Tuxpan de Rodríguez Cano) ,Licenciatura,Ciencias de la salud,LXII,29/08/2012,31/08/2015
LAGF,Gerardo Francisco Liceaga Arteaga,Diputado Propietario,PRI,03/10/1960, México ,Mayoría Relativa, México Distrito: 2 (Teoloyucan) ,Licenciatura,Comunicación,LXII,29/08/2012,31/08/2015
PAG,Gerardo Peña Aviles,Diputado Propietario,PAN,27/09/1964, Sinaloa ,Mayoría Relativa, Sinaloa Distrito: 2 (Los Mochis) ,Licenciatura,Arquitectura y diseño,LXII,29/08/2012,31/08/2015
SGG,Gerardo Sanchez Garcia,Senador Propietario,PRI,01/10/1960, Guanajuato ,Representación Proporcional, N/A ,Doctorado,Derecho,LXII,29/08/2012,31/08/2015
VAG,Gerardo Villanueva Albarran,Diputado Propietario,Morena,18/09/1972, Distrito Federal ,Mayoría Relativa, Distrito Federal Distrito: 24 (Coyoacán) ,Pasante/Licenciatura trunca,Derecho,LXII,29/08/2012,31/08/2015
HTGX,Gerardo Xavier Hernandez Tapia,Diputado Propietario,PRI,29/10/1968, México ,Mayoría Relativa, México Distrito: 40 (San Miguel Zinacantepec) ,Licenciatura,Administración y contaduría,LXII,29/08/2012,31/08/2015
PDG,German Pacheco  Diaz,Diputado Propietario,PAN,16/03/1968, Tamaulipas ,Mayoría Relativa, Tamaulipas Distrito: 8 (Tampico) ,Licenciatura,Ingeniería,LXII,29/08/2012,31/08/2015
QAGG,Giuliana Guadalupe Quiroz Avila,Diputada Suplente,PRI,01/01/1900, ,Mayoría Relativa, México Distrito: 13 (Ecatepec de Morelos) ,Licenciatura,Derecho,LXII,29/08/2012,31/08/2015
SMG,Glafiro Salinas  Mendiola,Diputado Propietario,PAN,31/05/1946, Tamaulipas ,Mayoría Relativa, Tamaulipas Distrito: 1 (Nuevo Laredo) ,Maestría,Económico-financiera,LXII,29/08/2012,31/08/2015
BCG,Gloria Bautista Cuevas,Diputada Propietario,PRD,16/03/1953, Oaxaca ,Mayoría Relativa, Oaxaca Distrito: 3 (Heroica Ciudad de Huajuapan de León) ,,,LXII,29/08/2012,31/08/2015
NSGE,Gloria Elizabeth Nuñez Sanchez,Diputada Propietario,PRI,20/03/1984, Jalisco ,Mayoría Relativa, Nayarit Distrito: 3 (Compostela) ,Licenciatura,Derecho,LXII,29/08/2012,31/08/2015
VGGMdC,Gloria Maria del Carmen Valencia Gonzalez,Diputada Suplente,PRI,01/01/1900, ,Mayoría Relativa, México Distrito: 7 (Cuautitlán Izcalli) ,,,LXII,29/08/2012,31/08/2015
OGG,Graciela Ortiz Gonzalez,Senadora Propietario,PRI,29/11/1954, Chihuahua ,Representación Proporcional, N/A ,Licenciatura,Derecho,LXII,29/08/2012,31/08/2015
SFG,Graciela Saldaña  Fraire,Diputada Propietario,PRD,04/02/1961, Distrito Federal ,Mayoría Relativa, Quintana Roo Distrito: 3 (Cancún) ,Maestría,Ciencias,LXII,29/08/2012,31/08/2015
FSGS,Guadalupe Socorro Flores Salazar,Diputada Propietario,PRD,03/11/1971, Distrito Federal ,Mayoría Relativa, Distrito Federal Distrito: 27 (Tláhuac) ,Maestría,Ciencias políticas y sociales,LXII,29/08/2012,31/08/2015
OPGdS,Guadalupe del Socorro Ortega Pacheco,Diputada Propietario,PRI,29/04/1966, Yucatán ,Representación Proporcional, Yucatán Circunscripción: Tercera ,,,LXII,29/08/2012,31/08/2015
STG,Guillermo Sanchez Torres,Diputado Propietario,PRD,25/06/1959, Distrito Federal ,Representación Proporcional, Distrito Federal Circunscripción: Cuarta ,Licenciatura,Administración y contaduría,LXII,29/08/2012,31/08/2015
GÁH,Harvey Gutierrez Alvarez,Diputado Propietario,PRI,03/06/1951, Chiapas ,Mayoría Relativa, Chiapas Distrito: 4 (Ocozocoautla de Espinosa) ,Maestría,Administración y contaduría,LXII,29/08/2012,31/08/2015
NVH,Heberto Neblina Vega,Diputado Propietario,PAN,17/02/1969, Sonora ,Representación Proporcional, Sonora Circunscripción: Primera ,Licenciatura,Administración y contaduría,LXII,29/08/2012,31/08/2015
EMHG,Heidy Guadalupe Estrada Martinez,Diputada Suplente,PAN,01/01/1900, ,Mayoría Relativa, Baja California Sur Distrito: 2 (La Paz) ,,,LXII,29/08/2012,31/08/2015
GQHM,Heriberto Manuel Galindo Quiñones,Diputado Propietario,PRI,20/03/1951, Sinaloa ,Representación Proporcional, Sinaloa Circunscripción: Primera ,Licenciatura,Ciencias políticas y sociales,LXII,29/08/2012,31/08/2015
FEHE,Hilda Esthela Flores Escalera,Senadora Propietario,PRI,09/09/1970, Coahuila ,Representación Proporcional, N/A ,Licenciatura,Ciencias políticas y sociales,LXII,29/08/2012,31/08/2015
NdRVHR,Homero Ricardo Niño de Rivera Vela,Diputado Propietario,PAN,23/03/1975, Nuevo León ,Mayoría Relativa, Nuevo León Distrito: 1 (Santa Catarina) ,Maestría,Administración y contaduría,LXII,29/08/2012,31/08/2015
JH,Hugo Jarquin,Diputado Propietario,PRD,01/06/1966, Oaxaca ,Mayoría Relativa, Oaxaca Distrito: 8 (Oaxaca de Juárez) ,Preparatoria,,LXII,29/08/2012,31/08/2015
PAHM,Hugo Mauricio Perez Anzueto,Diputado Propietario,PRI,30/12/1969, Chiapas ,Mayoría Relativa, Chiapas Distrito: 11 (Huixtla) ,Pasante/Licenciatura trunca,Administración y contaduría,LXII,29/08/2012,31/08/2015
AMH,Humberto Alonso  Morelli,Diputado Propietario,PAN,26/11/1971, Veracruz ,Mayoría Relativa, Veracruz Distrito: 4 (Veracruz) ,Licenciatura,Comunicación,LXII,29/08/2012,31/08/2015
PHHA,Humberto Armando Prieto  Herrera,Diputado Propietario,PAN,06/08/1985, Sonora ,Mayoría Relativa, Tamaulipas Distrito: 2 (Reynosa) ,Licenciatura,Administración y contaduría,LXII,29/08/2012,31/08/2015
MCHD,Humberto Domingo Mayans Canabal,Senador Propietario,PRI,06/02/1949, Tabasco ,Primera Minoría, Tabasco ,Licenciatura,Ciencias políticas y sociales,LXII,29/08/2012,31/08/2015
RGHH,Hector Hugo Roblero Gordillo,Diputado Propietario,PT,28/04/1948, Chiapas ,Representación Proporcional, Chiapas Circunscripción: Tercera ,Licenciatura,Ciencias políticas y sociales,LXII,29/08/2012,31/08/2015
MCHI,Hector Ireneo Mares Cossio,Diputado Suplente,Morena,01/01/1900, ,Representación Proporcional, Baja California Circunscripción: Primera ,Licenciatura,Administración y contaduría,LXII,29/08/2012,31/08/2015
LCH,Hector Larios Cordova,Senador Propietario,PAN,22/12/1954, Jalisco ,Representación Proporcional, N/A ,Maestría,Administración y contaduría,LXII,29/08/2012,31/08/2015
NÁH,Hector Narcia Alvarez,Diputado Propietario,PVEM,16/12/1957, ,Mayoría Relativa, Chiapas Distrito: 10 (Villaflores) ,Licenciatura,Ingeniería,LXII,29/08/2012,31/08/2015
YLH,Hector Yunes Landa,Senador Propietario,PRI,27/09/1958, Veracruz ,Mayoría Relativa, Veracruz ,Maestría,Derecho,LXII,29/08/2012,31/08/2015
MGI,Ignacio Mestas Gallardo,Diputado Suplente,PRI,01/01/1900, ,Mayoría Relativa, Jalisco Distrito: 18 (Autlán de Navarro) ,Licenciatura,Administración y contaduría,LXII,29/08/2012,31/08/2015
MMIV,Iris Vianey Mendoza Mendoza,Senadora Propietario,PRD,26/08/1981, Michoacán ,Representación Proporcional, N/A ,Licenciatura,Derecho,LXII,29/08/2012,31/08/2015
CBI,Isaias Cortes Berumen,Diputado Propietario,PAN,14/10/1972, Jalisco ,Representación Proporcional, Jalisco Circunscripción: Primera ,Maestría,Administración y contaduría,LXII,29/08/2012,31/08/2015
GCI,Isaias Gonzalez Cuevas,Senador Propietario,PRI,06/07/1940, México ,Mayoría Relativa, Baja California Sur ,Secundaria,,LXII,29/08/2012,31/08/2015
GDI,Isela Gonzalez Dominguez,Diputada Suplente,PRI,20/01/1976, Veracruz ,Mayoría Relativa, Veracruz Distrito: 21 (Cosoleacaque) ,Maestría,Ciencias de la educación,LXII,29/08/2012,31/08/2015
PCI,Isidro Pedraza Chavez,Senador Propietario,PRD,15/05/1959, Hidalgo ,Primera Minoría, Hidalgo ,Licenciatura,Ciencias de la educación,LXII,29/08/2012,31/08/2015
HDIA,Ismael Alfredo Hernandez Deras,Senador Propietario,PRI,20/02/1964, Durango ,Mayoría Relativa, Durango ,Licenciatura,Administración y contaduría,LXII,29/08/2012,31/08/2015
RdlMIS,Itzel Sarahi Rios de la Mora,Senadora Propietario,PRI,31/08/1978, Colima ,Mayoría Relativa, Colima ,Maestría,Ciencias políticas y sociales,LXII,29/08/2012,31/08/2015
ÁGIL,Ivonne Liliana Alvarez Garcia,Senadora Propietario,PRI,25/04/1978, Nuevo León ,Mayoría Relativa, Nuevo León ,Licenciatura,Derecho,LXII,29/08/2012,31/08/2015
OHJ,J. Jesus Oviedo Herrera,Diputado Propietario,PAN,11/06/1965, Guanajuato ,Mayoría Relativa, Guanajuato Distrito: 13 (Valle de Santiago) ,Licenciatura,Arquitectura y diseño,LXII,29/08/2012,31/08/2015
LAJC,Jaime Chris Lopez Alvarado,Diputado Propietario,PRI,17/09/1979, Baja California ,Mayoría Relativa, Baja California Distrito: 6 (Tijuana) ,Maestría,Ciencias políticas y sociales,LXII,29/08/2012,31/08/2015
CJJ,Javier Corral Jurado,Senador Propietario,PAN,02/08/1966, Chihuahua ,Primera Minoría, Chihuahua ,Licenciatura,Derecho,LXII,29/08/2012,31/08/2015
GGJF,Javier Filiberto Guevara Gonzalez,Diputado Propietario,PRI,03/12/1965, Puebla ,Mayoría Relativa, Puebla Distrito: 14 (Izúcar de Matamoros) ,Licenciatura,Administración y contaduría,LXII,29/08/2012,31/08/2015
GRJ,Javier Gutierrez Reyes,Diputado Suplente,PT,01/01/1900, ,Representación Proporcional, Distrito Federal Circunscripción: Cuarta ,,,LXII,29/08/2012,31/08/2015
LAJ,Javier Lozano Alarcon,Senador Propietario,PAN,21/11/1962, Puebla ,Primera Minoría, Puebla ,Licenciatura,Derecho,LXII,29/08/2012,31/08/2015
LZJ,Javier Lopez Zavala,Diputado Propietario,PRI,09/01/1969, Chiapas ,Representación Proporcional, Puebla Circunscripción: Cuarta ,Maestría,Ciencias políticas y sociales,LXII,29/08/2012,31/08/2015
OGJ,Javier Orihuela Garcia,Diputado Propietario,PRD,23/06/1955, Morelos ,Mayoría Relativa, Morelos Distrito: 2 (Jiutepec) ,Licenciatura,Agropecuaria y zootecnia,LXII,29/08/2012,31/08/2015
OGJ,Javier Orozco Gomez,Diputado Propietario,PVEM,18/11/1964, Distrito Federal ,Representación Proporcional, México Circunscripción: Quinta ,Licenciatura,Derecho,LXII,29/08/2012,31/08/2015
STJ,Jessica Salazar Trejo,Diputada Propietario,PRD,30/05/1991, Distrito Federal ,Mayoría Relativa, México Distrito: 17 (Ecatepec de Morelos) ,Licenciatura,Económico-financiera,LXII,29/08/2012,31/08/2015
MGJA,Jesus Antonio Mora Gonzalez,Diputado Suplente,PRD,26/01/1984, Michoacán ,Mayoría Relativa, Michoacán Distrito: 3 (Heróica Zitácuaro) ,Licenciatura,Derecho,LXII,29/08/2012,31/08/2015
VPJA,Jesus Antonio Valdes Palazuelos,Diputado Propietario,PRI,13/12/1978, Sinaloa ,Mayoría Relativa, Sinaloa Distrito: 5 (Culiacán de Rosales) ,Licenciatura,Ingeniería,LXII,29/08/2012,31/08/2015
CRJ,Jesus Casillas Romero,Senador Propietario,PRI,13/05/1962, ,Mayoría Relativa, Jalisco ,Licenciatura,Derecho,LXII,29/08/2012,31/08/2015
MFJ,Jesus Morales Flores,Diputado Propietario,PRI,19/07/1946, ,Mayoría Relativa, Puebla Distrito: 7 (Tepeaca) ,Licenciatura,Derecho,LXII,29/08/2012,31/08/2015
RBJT,Jesus Tolentino Roman Bojorquez,Diputado Propietario,PRI,10/09/1956, Sinaloa ,Mayoría Relativa, México Distrito: 25 (Chimalhuacán) ,Pasante/Licenciatura trunca,Ciencias,LXII,29/08/2012,31/08/2015
JFJ,Jhonatan Jardines Fraire,Diputado Propietario,PRD,23/10/1980, Distrito Federal ,Mayoría Relativa, Distrito Federal Distrito: 6 (Gustavo A. Madero) ,Pasante/Licenciatura trunca,Derecho,LXII,29/08/2012,31/08/2015
NCJ,Joaquina Navarrete Contreras,Diputada Propietario,PRD,03/08/1966, México ,Mayoría Relativa, México Distrito: 20 (Ciudad Nezahualcóyotl) ,,,LXII,29/08/2012,31/08/2015
AAJ,Joel Ayala Almeida,Senador Propietario,PRI,20/12/1946, Sonora ,Representación Proporcional, N/A ,Licenciatura,Económico-financiera,LXII,29/08/2012,31/08/2015
AÁJ,Jorge Arechiga Avila,Senador Suplente,PVEM,23/04/1970, Jalisco ,Mayoría Relativa, Quintana Roo ,Licenciatura,Administración y contaduría,LXII,29/08/2012,31/08/2015
DÁAJ,Jorge Del Angel Acosta,Diputado Propietario,PRI,28/06/1948, Veracruz ,Representación Proporcional, Veracruz Circunscripción: Tercera ,Pasante/Licenciatura trunca,Administración y contaduría,LXII,29/08/2012,31/08/2015
DlVMJF,Jorge Federico De la Vega Membrillo,Diputado Propietario,PRD,23/04/1959, México ,Mayoría Relativa, México Distrito: 38 (Texcoco de Mora) ,Licenciatura,Humanidades,LXII,29/08/2012,31/08/2015
SCJF,Jorge Francisco Sotomayor Chavez,Diputado Propietario,Ind.,05/02/1980, Distrito Federal ,Mayoría Relativa, Distrito Federal Distrito: 15 (Benito Juárez) ,Licenciatura,Derecho,LXII,29/08/2012,31/08/2015
VSJI,Jorge Ivan Villalobos Seañez,Diputado Propietario,PAN,19/07/1978, Chihuahua ,Representación Proporcional, Sinaloa Circunscripción: Primera ,Doctorado,Derecho,LXII,29/08/2012,31/08/2015
LMJL,Jorge Luis Lavalle Maury,Senador Propietario,PAN,16/07/1975, Campeche ,Primera Minoría, Campeche ,Maestría,Económico-financiera,LXII,29/08/2012,31/08/2015
PRJL,Jorge Luis Preciado Rodriguez,Senador Propietario,PAN,09/08/1972, Colima ,Primera Minoría, Colima ,Licenciatura,Derecho,LXII,29/08/2012,31/08/2015
MGJ,Jorge Mendoza Garza,Diputado Propietario,PRI,01/09/1951, ,Representación Proporcional, Nuevo León Circunscripción: Segunda ,Doctorado,Derecho,LXII,29/08/2012,31/08/2015
RAJ,Jorge Rosiñol  Abreu,Diputado Propietario,PAN,18/09/1958, Campeche ,Representación Proporcional, Campeche Circunscripción: Tercera ,,,LXII,29/08/2012,31/08/2015
SPJ,Jorge Salgado Parra,Diputado Propietario,PRD,28/10/1979, Guerrero ,Mayoría Relativa, Guerrero Distrito: 7 (Chilpancingo) ,Doctorado,Derecho,LXII,29/08/2012,31/08/2015
GHJ,Josefina Garcia Hernandez,Diputada Propietario,PRI,25/12/1973, Puebla ,Mayoría Relativa, Puebla Distrito: 4 (Zacapoaxtla) ,Maestría,Económico-financiera,LXII,29/08/2012,31/08/2015
SPJ,Josefina Salinas Perez,Diputada Propietario,PRD,03/09/1965, México ,Representación Proporcional, México Circunscripción: Quinta ,Primaria,,LXII,29/08/2012,31/08/2015
BCJA,Jose Alberto Benavides Castañeda,Diputado Propietario,PT,27/11/1970, Distrito Federal ,Mayoría Relativa, Distrito Federal Distrito: 20 (Iztapalapa) ,Maestría,Económico-financiera,LXII,29/08/2012,31/08/2015
LAJA,Jose Alejandro Llanas  Alba,Diputado Propietario,PAN,24/06/1978, Tamaulipas ,Mayoría Relativa, Tamaulipas Distrito: 3 (Río Bravo) ,Pasante/Licenciatura trunca,Derecho,LXII,29/08/2012,31/08/2015
MGJA,Jose Alejandro Montano Guzman,Diputado Propietario,PRI,26/11/1956, Veracruz ,Mayoría Relativa, Veracruz Distrito: 8 (Xalapa) ,Licenciatura,Derecho,LXII,29/08/2012,31/08/2015
BMJA,Jose Alfredo Botello Montes,Diputado Propietario,PAN,07/12/1956, Querétaro ,Representación Proporcional, Querétaro Circunscripción: Segunda ,Licenciatura,Derecho,LXII,29/08/2012,31/08/2015
ÁPJA,Jose Angel Avila Perez,Diputado Propietario,PRD,07/10/1956, Distrito Federal ,Representación Proporcional, Distrito Federal Circunscripción: Cuarta ,Licenciatura,Derecho,LXII,29/08/2012,31/08/2015
CMJA,Jose Angelino Caamal Mena,Diputado Propietario,Panal,14/02/1961, Campeche ,Representación Proporcional, Campeche Circunscripción: Tercera ,Licenciatura,Ciencias de la educación,LXII,29/08/2012,31/08/2015
HGJA,Jose Antonio Hurtado Gallegos,Diputado Propietario,MC,13/06/1955, Distrito Federal ,Mayoría Relativa, Distrito Federal Distrito: 5 (Tlalpan) ,Licenciatura,Derecho,LXII,29/08/2012,31/08/2015
LMJA,Jose Antonio Leon Mendivil,Diputado Propietario,PRD,17/04/1946, Sinaloa ,Representación Proporcional, Veracruz Circunscripción: Tercera ,Pasante/Licenciatura trunca,Económico-financiera,LXII,29/08/2012,31/08/2015
RGdAJA,Jose Antonio Rojo Garcia de Alba,Diputado Propietario,PRI,14/02/1966, Hidalgo ,Mayoría Relativa, Hidalgo Distrito: 5 (Tula de Allende) ,Licenciatura,Derecho,LXII,29/08/2012,31/08/2015
